ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A2PE1A8,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,../Hansainvest/DE000A2PE1A8/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,845b849690db6225bcd52441b8db6ddb,1355622
DE000A2PE1A8,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2PE1A8/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,baa99adbc25cfc24f58ac68c803734f6,1939804
DE000A2PE1A8,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2PE1A8/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,d4719ff8ca6d432aaf5885fe7f32b996,804596
DE000A2PE097,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,../Hansainvest/DE000A2PE097/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,845b849690db6225bcd52441b8db6ddb,1355622
DE000A2PE097,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2PE097/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,baa99adbc25cfc24f58ac68c803734f6,1939804
DE000A2PE097,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2PE097/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,d4719ff8ca6d432aaf5885fe7f32b996,804596
DE000A0RHHA2,Prospectus,10/11/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_EQUINOX_Aktien_Euroland_01_03_2023.pdf,../Hansainvest/DE000A0RHHA2/VKP_EQUINOX_Aktien_Euroland_01_03_2023.pdf,ded1bdc7d07145f988e399ad9e192d5d,1168336
DE000A0RHHA2,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_2114_EQUINOX_Aktien_Euroland_2022-12-31.pdf,../Hansainvest/DE000A0RHHA2/JB_2114_EQUINOX_Aktien_Euroland_2022-12-31.pdf,408f68a8464268afee014956e163c321,1227542
DE000A0RHHA2,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/DE_HJB_2114_EQUINOX_Aktien_Euroland_Bericht_2023-06-30.pdf,../Hansainvest/DE000A0RHHA2/DE_HJB_2114_EQUINOX_Aktien_Euroland_Bericht_2023-06-30.pdf,984d4945c0c98a8e6be4c2f729786035,779281
DE000A2PYPY0,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Essener_Stiftungsfonds_01_01_2023.pdf,../Hansainvest/DE000A2PYPY0/VKP_Essener_Stiftungsfonds_01_01_2023.pdf,3413828220d4e516df0543c90cdea5c3,1186426
DE000A2PYPY0,Annual report,05/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1077_Essener_Stiftungsfonds_Bericht_2023-05-31_Layout_PDF.pdf,../Hansainvest/DE000A2PYPY0/JB_1077_Essener_Stiftungsfonds_Bericht_2023-05-31_Layout_PDF.pdf,cfd312d47873c51d72ee1b61044013a2,3182230
DE000A2PYPY0,Semi annual report,11/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1077_Essener_Stiftungsfonds_2023-11-30.pdf,../Hansainvest/DE000A2PYPY0/HJB_1077_Essener_Stiftungsfonds_2023-11-30.pdf,e26df485c8e21e9d28037c72a2989483,2100474
